Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	Node01 - P(0,0)	Node01 - P(0,1)	Node01 - P(1,0)	Node01 - P(1,1)	
756000	-211.769711	3	0.533394	0.257196	4.188952	0.127403	2.310875	2.407280	1.618088	0.653652	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
757000	-208.265596	67	0.617312	0.077528	3.508827	0.728222	0.912969	3.387534	1.220303	0.674784	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
758000	-210.553374	9	0.467492	0.120931	3.603515	0.345427	0.002249	7.328416	1.667376	0.363112	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
759000	-211.685907	9	0.363270	0.193039	5.254900	0.414658	5.201933	0.313775	0.665225	0.110718	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
760000	-211.314894	49	0.917568	0.232407	3.042859	0.161992	1.363744	8.059755	0.688217	0.036194	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
761000	-214.964431	20	0.418238	0.285478	2.399091	0.120330	8.353122	4.497131	1.518505	0.103622	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
762000	-214.445352	57	0.256678	0.298350	5.785548	0.327110	3.666074	0.723004	0.587466	0.049125	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
763000	-215.943638	23	0.451695	0.146450	2.083079	1.655763	3.455694	5.484922	1.371012	0.445912	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
764000	-213.040066	9	0.364689	0.095774	2.667535	1.166675	3.995661	2.108012	2.155735	0.175942	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
765000	-209.773688	9	0.413929	0.194909	3.680756	0.772956	0.051507	1.518198	1.269991	0.421918	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
766000	-214.477374	3	1.131726	0.358189	5.257239	1.151492	7.176829	0.272674	1.207167	0.359566	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
767000	-208.806148	92	0.681777	0.126060	3.169682	0.266452	3.785423	1.984198	0.912618	0.230163	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
768000	-208.192164	67	0.635097	0.229350	2.275784	0.578826	3.518523	4.455353	2.475117	0.087189	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
769000	-213.457230	99	0.762527	0.218698	2.706187	0.233952	8.391530	2.201414	1.092924	0.951657	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
770000	-214.703124	83	0.861271	0.152832	5.336497	0.779661	5.726447	3.311310	1.381015	0.474850	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
771000	-214.782991	9	0.658589	0.053860	4.131835	0.715950	1.098515	2.372691	0.600205	1.851236	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
772000	-214.167981	49	0.561444	0.527117	1.878414	0.449691	3.663748	5.043255	1.890442	0.284067	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
773000	-208.636866	92	0.663266	0.166628	2.567633	0.168541	3.968717	5.735354	1.349756	0.012695	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
774000	-210.354467	99	0.590765	0.362451	3.530334	0.059655	1.090131	6.966478	1.131052	0.131958	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
775000	-209.728699	80	0.649672	0.122565	2.511008	0.371813	5.412308	2.250965	1.035609	0.145708	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
776000	-209.763947	67	0.549281	0.278373	4.220284	0.748529	1.167524	3.072270	1.248449	0.489229	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
777000	-208.641764	3	0.741777	0.302169	2.838676	0.209892	5.674443	4.644721	1.300629	0.041374	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
778000	-213.421679	54	0.493555	0.180471	2.151812	0.679741	6.661105	0.632274	0.883632	0.660306	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
779000	-209.723638	67	0.654542	0.308474	2.819204	0.734912	5.296200	3.909360	2.516388	0.029598	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
780000	-209.400572	3	0.751979	0.242011	3.290511	0.464484	2.509545	1.881666	1.692287	0.389749	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
781000	-214.052396	67	0.545418	0.297416	3.879011	0.323344	4.087674	11.944765	1.890103	0.864710	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
782000	-211.551244	48	0.585121	0.131808	3.989287	0.994321	0.699572	1.074944	0.752646	0.841768	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
783000	-208.056359	88	0.564912	0.256435	2.143440	0.304598	6.179202	3.081113	1.115498	0.079505	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
784000	-209.152854	88	0.587048	0.145542	2.091639	0.216851	0.530219	4.895492	1.139120	0.554578	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
785000	-206.994242	3	0.438510	0.238790	2.391976	0.249588	1.955087	4.466623	1.170666	0.057316	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
786000	-213.723149	78	0.839406	0.379963	4.167370	0.190001	0.689376	5.279699	1.361263	0.570937	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
787000	-220.828032	14	0.363286	0.879920	2.848078	1.040690	16.367335	1.706927	0.908442	0.990674	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
788000	-210.314510	99	0.448191	0.256103	2.462851	0.699859	5.808551	2.502158	1.844125	0.444501	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
789000	-212.905324	100	0.789979	0.125041	4.321103	0.369850	6.668647	2.005344	0.853241	0.170742	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
790000	-208.453563	67	0.585652	0.096623	4.107379	0.836683	0.630407	3.507259	1.000542	0.428025	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
791000	-214.043609	34	0.469755	0.105468	3.663767	1.042752	1.912688	4.224144	0.931781	0.171517	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
792000	-209.467297	67	0.332953	0.223954	1.667098	0.341159	0.609347	6.082821	2.383616	0.209312	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
793000	-216.344035	67	0.584928	0.272440	2.676263	0.886525	2.809888	4.273196	0.061758	0.830414	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
794000	-208.926781	67	0.554073	0.201013	4.500693	0.333821	6.664011	0.435340	0.853450	0.177151	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
795000	-211.706136	100	0.918864	0.095575	3.536588	0.619430	0.743380	0.508666	0.973288	0.547780	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
796000	-213.559745	78	0.617372	0.182417	3.405946	0.932841	1.500015	8.995950	1.138202	0.996322	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
797000	-215.856924	64	0.349275	0.103354	3.765742	1.212014	4.535348	0.030435	2.650639	0.553061	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
798000	-218.839905	67	0.420834	0.271414	2.215522	1.955492	15.546444	2.684715	0.724306	0.545616	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
799000	-210.367710	67	0.369129	0.149200	4.342274	0.340462	4.770161	1.689986	1.735610	0.683161	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
800000	-212.406847	92	0.312300	0.165693	3.098850	0.497156	4.406292	3.477002	0.636787	0.402400	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
801000	-215.211623	72	0.732520	0.249618	1.175098	1.014270	3.885187	3.150858	2.496598	0.013398	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
802000	-209.556102	72	0.815404	0.189497	2.876327	0.268166	1.656873	3.403260	0.681022	0.143009	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
803000	-213.806801	57	0.491067	0.177065	2.076380	0.261244	6.653281	8.565143	1.216255	0.572131	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
804000	-211.890675	3	0.682870	0.141194	3.227446	1.812459	5.165536	0.013400	1.287129	0.426183	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
805000	-208.243568	67	0.476514	0.210202	2.417396	0.624142	4.052909	3.384621	2.121877	0.437265	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
806000	-216.067320	99	0.646131	0.102801	3.108215	2.013357	5.112461	2.762393	1.097487	1.473830	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
807000	-213.144420	78	0.516304	0.310486	4.310485	0.320211	4.702929	2.816131	1.430180	0.771355	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
808000	-209.632863	3	0.426057	0.238065	2.765906	0.437549	6.262193	1.067114	0.992714	0.412501	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
809000	-210.934357	3	0.374323	0.280738	4.115827	0.448378	3.004711	4.482366	1.103701	0.351594	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
810000	-216.590984	33	1.179984	0.498721	4.634123	0.785958	8.004180	2.015140	1.728167	0.237956	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
811000	-210.995204	83	0.364873	0.389369	2.252336	0.251689	4.506993	3.179435	1.905422	0.107209	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
812000	-213.942358	83	0.611232	0.110134	2.028058	1.178992	2.222074	1.308859	0.664155	1.386099	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
813000	-207.895100	67	0.749934	0.245225	2.189752	0.134280	5.346751	2.896346	2.013201	0.186071	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
814000	-211.198303	67	0.606694	0.288242	2.657057	0.322939	6.812304	3.865984	3.408458	0.121959	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
815000	-205.908295	67	0.659938	0.216858	2.994356	0.403801	2.052141	3.465374	1.376158	0.033639	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
816000	-219.133387	84	0.405426	0.576261	3.282138	0.067552	16.211218	2.798653	1.834073	0.201388	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
817000	-211.395147	99	0.506829	0.204068	1.947262	1.109016	6.888215	1.222546	1.483672	0.102595	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
818000	-209.913343	67	0.321138	0.118170	3.010683	0.947817	0.073253	3.956612	0.618913	0.708800	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
819000	-214.876452	67	0.754122	0.181274	4.467630	0.206521	3.054567	12.202096	1.262902	1.284587	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
820000	-212.239691	3	0.740316	0.372354	2.156203	0.603702	5.860274	4.704954	0.953724	0.424270	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
821000	-208.685722	67	0.345936	0.191314	3.643027	0.093056	3.947148	3.820674	1.536444	0.017608	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
822000	-209.002372	67	0.869537	0.149878	3.301811	0.110161	4.836724	3.642350	1.206471	0.390410	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
823000	-214.573863	33	0.693485	0.271288	2.516332	0.236477	5.508706	11.387678	1.523078	0.289317	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
824000	-217.737900	17	0.541451	0.206572	1.582749	1.491190	3.057953	2.826442	1.405356	1.081197	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
825000	-213.990976	3	0.861302	0.260411	2.933879	0.294764	9.853732	0.696740	0.886087	0.861676	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
826000	-211.625908	62	0.622353	0.176549	3.755471	1.106262	4.294215	0.555482	1.670665	0.516489	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
827000	-209.484437	65	0.549753	0.127401	2.541006	0.675652	3.115975	2.763401	1.061828	0.277434	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
828000	-209.798644	3	0.366001	0.219429	1.244449	0.092961	2.038805	4.741185	0.873206	0.065518	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
829000	-211.517959	88	0.624875	0.218136	4.031973	0.339925	3.413002	2.458994	2.351624	0.438958	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
830000	-212.312220	3	0.585939	0.084764	1.969323	0.730337	1.682410	4.690208	1.855178	1.382672	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
831000	-208.671583	9	0.418915	0.270310	2.641023	0.353136	1.397234	2.299070	0.732931	0.001160	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
832000	-210.632224	49	0.778906	0.119042	4.114904	0.550006	1.188725	4.434132	1.304330	0.567574	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
833000	-212.850423	95	0.712719	0.284605	3.452680	0.741578	5.622483	1.973438	1.597284	0.052348	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
834000	-209.976587	62	0.572030	0.170417	3.332300	0.232317	4.116600	3.741664	2.390211	0.208404	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
835000	-209.412223	49	0.409070	0.297137	1.649911	0.235777	6.453371	3.056077	1.048938	0.114366	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
836000	-211.531239	86	0.437749	0.211282	4.387117	0.426935	1.102829	2.594476	2.137690	0.207931	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
837000	-210.614348	49	0.739301	0.075595	3.178561	0.744962	0.711597	3.227155	1.033405	0.099378	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
838000	-208.183644	67	0.629033	0.119296	4.236298	0.268065	2.761783	2.752297	1.105265	0.317133	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
839000	-214.499985	52	0.702607	0.056256	2.433684	0.604194	4.596126	4.660286	1.390043	0.622161	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
840000	-215.133745	25	1.018236	0.037216	4.082283	1.202813	0.617952	1.689248	1.976946	0.799387	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
841000	-210.185952	99	0.750495	0.161065	2.454430	0.341845	4.366934	1.873679	2.560970	0.091193	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
842000	-223.768129	49	0.766790	1.156862	1.579676	0.558694	44.715671	0.660781	0.905015	0.142885	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
843000	-210.201862	99	0.498743	0.096392	3.442996	0.751516	3.937268	3.687580	1.545142	0.134811	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
844000	-210.155921	67	0.397551	0.343336	4.042297	0.486473	7.510868	2.116628	1.386555	0.289863	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
845000	-208.171898	3	0.542214	0.160209	3.582782	0.305003	0.385440	1.894743	0.581791	0.293902	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
846000	-208.950513	67	0.569015	0.049168	2.157380	0.585447	3.102543	1.928746	0.901090	0.355697	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
847000	-214.398367	49	1.119985	0.268689	4.423279	0.449963	2.418727	6.619196	1.667183	0.388768	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
848000	-207.299597	67	0.687547	0.292147	1.980259	0.212959	6.832668	1.670697	1.200981	0.031507	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
849000	-214.679823	54	0.717363	0.287196	5.184856	0.527669	7.520425	0.992512	1.764374	0.212762	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
850000	-209.894742	3	0.322294	0.261620	2.956200	0.253212	3.169138	2.826077	2.358012	0.147512	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
851000	-213.718603	99	0.578142	0.771811	3.215705	0.902854	12.956235	0.577023	1.448130	0.147658	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
852000	-210.136379	92	0.730887	0.150095	2.874669	0.811156	1.957954	0.342710	0.357684	0.273642	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
853000	-212.885429	91	0.551530	0.084006	2.430698	0.545226	0.421018	0.583186	0.566012	0.056367	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
854000	-210.907862	31	0.384521	0.135277	3.110404	0.855125	0.493441	0.056495	1.383155	0.498568	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
855000	-210.954615	24	0.733002	0.242278	3.470473	0.220432	3.362467	2.360889	0.590507	0.001891	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
856000	-210.788007	80	0.537462	0.091354	2.510989	0.657123	2.072011	4.072476	1.078431	0.731593	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
857000	-209.104087	3	0.698692	0.165728	3.835170	1.050068	0.086264	0.066588	0.762272	0.333063	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
858000	-215.696163	33	0.551183	0.180308	1.266661	0.377663	5.664751	1.146497	3.075492	0.182881	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
859000	-213.091916	92	0.577562	0.164064	5.594588	0.459212	2.739930	0.129408	2.388290	0.227097	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
860000	-213.102387	78	0.499638	0.124403	1.760050	0.549235	0.808144	4.654117	1.358473	1.397917	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
861000	-211.320470	67	0.486347	0.106566	5.954124	0.689983	0.824533	3.409311	1.483983	0.375173	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
862000	-210.464708	65	0.659590	0.092434	3.650887	0.542833	0.962252	4.057139	1.048474	0.423121	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
863000	-206.641147	67	0.552503	0.323492	2.386558	0.222241	4.609084	3.367435	0.978414	0.173431	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
864000	-210.219801	67	0.733997	0.126702	2.571143	0.518016	2.901525	4.406797	1.959951	0.916800	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
865000	-210.044772	88	0.438581	0.110515	3.422838	0.632674	0.173488	3.746986	1.013313	0.926023	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
866000	-208.081161	46	0.457683	0.250617	2.027405	0.174568	3.982446	5.075845	2.011158	0.016961	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
867000	-218.718682	24	0.882909	0.383865	6.313551	0.896707	4.455011	2.472066	1.329758	0.572879	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
868000	-210.421420	14	0.689797	0.252505	2.934107	0.381945	3.929794	2.849766	1.630517	0.328140	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
869000	-209.000005	67	0.744541	0.157686	2.139674	0.133310	2.293182	1.865157	0.543386	0.208609	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
870000	-207.874414	9	0.664749	0.268419	2.632502	0.158102	4.225053	3.505234	1.077941	0.137573	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
871000	-211.414464	48	0.645137	0.280655	2.386038	0.462712	6.572505	2.023680	0.912514	0.542303	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
872000	-209.075064	67	0.846445	0.253945	2.979982	0.614201	0.330508	6.099722	0.680294	0.054386	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
873000	-214.623043	69	0.507450	0.079170	2.791997	0.680570	2.436386	0.425414	2.065552	1.162093	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
874000	-209.749992	72	0.647420	0.104442	3.301557	0.723900	0.167513	0.556086	1.465249	0.551364	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
875000	-213.386470	3	0.564650	0.713065	3.060142	0.500171	13.372666	0.605112	1.134897	0.723221	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
876000	-211.956484	92	0.357693	0.237552	3.669942	0.261690	2.823773	4.428990	0.852561	0.465340	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
877000	-209.065272	67	0.716723	0.113936	2.879073	0.806579	0.016789	0.616335	1.781657	0.827633	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
878000	-210.303104	9	0.604096	0.198064	3.040570	0.369216	1.128487	7.431983	0.649787	0.515445	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
879000	-207.985766	3	0.576540	0.302911	3.085252	0.073923	4.443733	2.768234	1.209932	0.154371	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
880000	-209.329904	25	0.625081	0.365163	2.998725	0.203769	6.902370	2.989273	1.222900	0.017971	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
881000	-205.521605	67	0.526542	0.229475	2.784115	0.268751	4.303166	2.858324	1.618718	0.021770	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
882000	-212.063156	61	0.314094	0.275570	1.758411	0.487987	1.892533	3.651163	1.230746	0.469112	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
883000	-208.317175	67	0.652418	0.265944	1.990091	0.646046	2.397824	2.070737	1.638555	0.226244	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
884000	-214.613701	74	0.590383	0.272874	4.245168	0.854724	3.872493	0.903324	0.808990	0.997165	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
885000	-211.400921	57	0.336376	0.201202	1.208544	0.121396	4.643014	4.502389	1.203664	0.433399	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
886000	-208.972873	25	0.530764	0.264341	2.644324	0.546303	5.332489	2.109621	1.584087	0.030141	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
887000	-211.242512	17	0.560823	0.290165	2.527896	0.389766	0.960422	6.010989	1.269140	0.108499	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
888000	-209.724646	33	0.410072	0.224035	3.536832	0.143409	1.564696	4.011773	1.064456	0.236467	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
889000	-209.999100	67	0.790811	0.271085	2.750200	0.273937	6.973513	3.351417	0.717759	0.550221	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
890000	-207.020160	67	0.639493	0.093342	2.420994	0.307272	3.005302	2.796325	2.124157	0.015178	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
891000	-209.249672	52	0.557843	0.210035	2.309330	0.580465	2.496617	2.551273	1.046740	0.000713	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
892000	-209.618416	54	0.499676	0.158320	1.604467	0.213766	3.463799	3.420756	1.610652	0.015355	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
893000	-216.045452	64	1.212079	0.121144	3.577894	1.089780	0.274303	1.954681	1.470581	0.617178	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
894000	-209.164807	3	0.685970	0.151127	3.037909	0.852615	5.311132	0.407555	1.097447	0.282917	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
895000	-213.201624	61	0.709792	0.164569	5.248615	0.461618	1.802090	1.472867	2.226775	0.564370	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
896000	-207.647501	67	0.531440	0.185902	3.237789	0.592298	1.706228	3.176547	1.312043	0.640303	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
897000	-214.001926	33	0.178219	0.060010	3.837127	0.309052	0.243242	1.418851	1.240706	1.242487	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
898000	-213.851796	63	0.562864	0.147678	3.093306	0.429455	0.403445	0.165035	0.332950	0.405724	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
899000	-216.930189	33	0.498670	0.267292	3.181266	0.537829	6.634041	7.906654	2.614741	1.335358	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
900000	-209.772530	3	0.519301	0.264239	3.857161	0.719139	0.633149	4.040242	1.461933	0.336820	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
901000	-211.527069	57	0.509916	0.071878	3.132952	0.284629	5.064629	2.670941	2.051734	0.077878	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
902000	-209.854075	67	0.714763	0.171594	1.816985	0.148449	1.595161	3.102470	1.955546	0.514309	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
903000	-211.321837	88	0.775658	0.276598	2.848813	0.449848	3.275289	5.276219	0.491635	0.146731	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
904000	-210.341435	83	0.557238	0.335049	2.414289	0.342585	6.920257	2.382264	0.909539	0.005836	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
905000	-210.953056	57	0.680736	0.212154	2.320737	0.088713	7.434323	0.957926	1.323152	0.108218	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
